section;entree;nature;sous_entree;traduction_ewe
C;campagnard;m;;gbemeito, agbledela. campagne   î    anyigba,  agble;  —  a\vahoho. aller  à  la-    yi  agble  (me). entrer  en-    ho  awa,  dze  awa  gome,
C;campanile;m;;gaho, towoa.
C;campement;m;;asadabofe.
C;camper;vt;;do asada. se  camper    v    bo  asra,  bo  asada.
C;canaille;f;;yakame, gbevu, busuto.
C;canal;m;;tsimo, toWu, tsitronu. can  —  can
C;canard;m;;kpakpahe; — nyakpakpa.
C;canari;m;;baka, ayirabi.
C;cancan;m;;hohlô abe kpakpahe ene; gedudu ade. cancaner    vi    sa  sakple.
C;cancre;m;;akpa, do dzê — yakame.
C;cancrelat;m;;kakalaka, gbagbladza.
C;candélabre;m;;akaditi. candeur    î    dzimekoko,  anukwaretonyenye.
C;candidat;m;;dodzila. candidature    î  dodzidzi. poser  sa-    dzi  do. candide    a    domefa,  domefato. être-    di  anukode,  di  anukware. cane    î  kpakpano.
C;caneton;m;;kpakpavi. canette   î   kpakpanovi;  —  kplu,  kplo.
C;canevas;m;;avo sesê ade, nutata, afokpavo. caniche    î  avuno,
C;canif;m;;hevi, atimehe. canine    î  adu.
C;canne;f;;ati, tsaditi, ayeti.
C;;;à;sucre îoîon. cannelle    î    atike  tutu  ade.
C;cannibale;m;;amelâdula.
C;cannibalisme;m;;amelâdudu.
C;canon;m;;aprim.
C;canon;m;;kpodenu, ha îe se,
C;;;de la Messe;Missa gbedododa ade. canonisation    î    ame  îe  kokoenyenye  gbefadedi
C;canoniser;vt;;de gbe fâ be amekuku enye kokoe. cannonade    î    tudada,  aprimdada.
C;cannoner;vt;;da tu de du me.
C;cannonier;m;;aprimdala.
C;canot;m;;lëvvu, agovvu, batala.
C;canotier;m;;lêwukula, batalakula. cantate    î  hadzidzi.
C;cantique;m;;hadzidzi kokoe.
C;cantonnement;m;;dzedze, asadabofe.
C;cantonner;vt;;dze ame gbo, bo asada. can  —  car
C;cantonnier;m;;motala.
C;caoutchouc;m;;ane.
C;cap;m;;ta, vvuta, ngogbetowo. capable    a    amesi  nya  nu,  alo  tea  nu  woa  nu.
C;capacité;f;;nutete. rire  sous  cape    ko  nu  le  dome,  ko  nu  tsitsitsu
C;capitaine;m;;asraîowo îe amegâ, asaîohene.
C;;;de;navire wumeîia.
C;capital;m;;ga, dotonu, adzoga; nu vevie. capital     a    vevieto,  gâto,  vevie. peine  -e  kuîia. capitale    î  îiadu. capitation    î   adzonana  le  amewo  îe  hehlênu  nu. capitulation    î    tanana  asidede  na  ame.
C;capituler;vt;;na ta, tso du de asi na futo.
C;caporal;m;;asraîo kahola.
C;capote;f;;gbadagba îe awu wlayâ.
C;caprice;m;;tamesesë, tametotro enuenu. capricieux    a   menoa  nu  deka  dzi  o,  tamemanoteîe- dekato. capsule    î    go,  aku,  gui,  kabisi.
C;capter;vt;;ho nu to adanu me.
C;captif;m;;amelélé, aboyome.
C;captiver;vt;;lé ame, de ame gaho me. captivité    î    gamenono,  aboyomenono,  aboyodede. capture    î    nulelé,  lelé.
C;capturer;vt;;lé nu, de aboyo nu.
C;caquetage;m;;kpakpahe îe hohlô. caqueter    vi  kuko,    hlô  abe   koklo  alo  kpakpahe ene;  koklo  yo  azi,  koko. car    cj  elabena. carabine    î    tu,  karabina,  wukanyâ.
C;caractère;m;;nonome, amegbeto îe nuwona; ku — hehlêdzesi. carafe    î    atukpa  lolo. caravane    î    mozoha,  asitsaha.
C;caravansérail;m;;amedzrodzeîe.
C;carcan;m;;koga, kunyowu. carcasse    î  nukuku.
C;cardinal;m;;episkopo gâ, kardinal. car  —  cas cardinal    a    (point-)  heheme  fe  konu  eneawo,  abe anyiehe,  dziehe  ene.
C;carême;m;;nublagi. observer  le-    wo  de  nubabla  fe  sè  dzi. rompre  le-    da  vo  de  nubablase  la  dzi,  du  la, du  nu. carène    î   wu  fe  kpo.
C;caresse;f;;vividodo de ame nu.
C;caresser;vt;;do vivi de ame nu, li asi ame nu, to' asi  ame  dzi.
C;cargaison;f;;agba (meli îe agba dodro deka).
C;carnage;m;;amewuwu de wù me bliba.
C;carnassier;m;;lâdulâ. carnassière    î    adegolui,  adegbedekplo.
C;carnet;m;;agbalëvi. carnivore    a  lâdula. carotide      î  vekati.
C;carotte;f;;mitsimike, agumenu.
C;carquois;m;;aku, daku, aloku, alo kotoka.
C;carré;m;;dzogoene sosoe, — kpo ene sosoe.
C;carreau;m;;fesrëhûhôe.
C;carrefour;m;;motakpeîe, mokpeîe, motsoga, modo- goîe.
C;carrément;adv;;tê, kô, fa, trala. dites  le  moi-   gbloe  nam  îâ  eme  nako. carrière    î    agbenono  dowona  ;  —  kpegbâîe.
C;carrosse;f;;tasiadam.
C;carrousel;m;;kotokro, îeîefe ade. carte    î    agbalê,  —  anyigba  tata. jeu  de  -s  agbalêdada. joueur  de  -s  agbalêdala.
C;carton;m;;krata, agbalê titri.
C;;;bitumé;ariogbalê, anopapahû. cartouche    î  tukpe. cartouchière    î  agbadza.
C;cas;m;;nyadzodzo. en  tout-  kokôko. en  aucun-    gbede,  dabi,  kpâo. au-  que    nenye  be,  ne. le-  échéant;  ne  ateriu  anye,  ne  geyigi  la  vado..... exposer  son-    gblo  nya  fia. cas  —  cat
C;;;réservé;nuvô si papa alo episkopo koe atenu atsg  ke. cascade    î    tsitsatsra,  tsidzgîe. l'eau  tombe  en-   tsi  le  tsatsram. case   î    ho,  abayaho,  agbado.
C;caser;vt;;do nu, se  caser    v    kpo  teîe. caserne   î    gbadagbawo  îe  ho.
C;casier;m;;drô, adakavi.
C;casque;m;;kuku. casquette    î   kuku  ngogôe. cassation  (cour  de-)    wonudroîe  gâ  aîisi  nya  kuna lena.
C;casser;vt;;ne nu, gbâ nu.
C;;;une corde;tso ka.
C;;;des cailloux;gbâ kpe. se-  une  jambe    ne  ata. se-  le  bras    rie  ata. casserole    î    nutogba,  nutogaze. cassette   î  adakavi. cassure    î    rierie,  gbagbâ.
C;castrat;m;;ametata. castration    î  tata.
C;cataclysme;m;;dzogbevôegâ abe tododo, anyigba- wuwu  ene.
C;catafalque;m;;amekukudaka nyuie, agba.
C;catalogue;m;;nuwoîiagbalê, katalog, asinuwo îia- gbalê.
C;cataplasme;m;;abibabla, abitsyônu.
C;cataracte;m;;tsitsetse, kpegbânu.
C;catarrhe;m;;wodi. catastrophe    î    dzogbevôegâ,  nya  sesê.
C;catéchiser;vt;;fia Mawunya ame.
C;catéchisme;m;;hpseîiagbalê, katekismo. aller  au-    de  Mawunyasrôfe,  de  lesson. faire  le-    fia  Mawunya  ame.
C;catéchiste;m;;Mawunyafiala, katekiste.
C;catéchumène;m;;dzadzradonusrôla na mawutsideta.
C;catégorie;f;;akpa, ha, fomevi.
C;cathédrale;f;;mawuhogâ, episkopo fe mawuho.
C;catholicisme;m;;katolikotonyenye. cat  —  cél
C;catholique;m;;katolikoto.
C;cauchemar;m;;dzrôekuku dzino.
C;cauris;m;;ho, hotsui, wotsui. cause    î    nya  fe  dzofe  alo  tsofe,  nyadodro. à-  de   de  nu  ta,  de  nu  nuti. avoir  gain  de-    du  dzi. prendre  fait  et-  pour  q.    ho  nya  de  ako. causer    vi    do  dze,  ka  asem.
C;causer;vt;;na, wo be. causerie    î    dzedodo,  asemkaka. caustique    a    ve,  veve. caution    î    asifuako,  hodako.
C;cautionnaire;m;;asifuakoto, hodakoto, asiîula ako.
C;cautionner;vt;;îu asi ako de ame nu. cavale   î  so. cavaler   vi    do  so. cavalerie   î    asraîo  sodolawo.
C;cavalier;m;;sodola, soto.
C;cave;f;;domeho.
C;caveau;m;;domehovi, yodo nyuie.
C;caverne;f;;do, lu, tonudo, kpedo, agado. cavité    î   to,  do,  goboeîe,  Wè.
C;;;buccale;alogome, alome. ce,  cette    a    sia,  esia. ces  siawo.
C;céans;adv;;aîi, aîisi. ceci    p    sia,  eya. cécité    î    nku  gbagbâ. céder   vi    na  ta.
C;céder;vt;;tso nu na ame bubu; de asi nu nu, da nu  di.
C;cèdre;m;;ati ade.
C;ceindre;vt;;de to de nu nu; kpe nu do, so nu. bla  ali  dzi  ;  —  (femmes)  bla  dome, se-  du  glaive    kpla  yi.
C;;;la couronne;no fia zikpui dzi; ho fiazikpui.
C;;;la tiare;du papa,
C;ceinture;f;;alidziblanu, beleti; (femme) : domebla- nu. cela    p    sia,  esia.
C;célébration;f;;dudu, azâdudu. Vocabulaire cél  —  cer célèbre    a    nkoriu,  hgnko,  nkgtg. être-   ho  nkg,  nyô,  di  hô,  de  du.
C;célébrer;vt;;du azâ.
C;;;la Messe;wo Missa. célébrité    î    nkohohg,  nyônyô.
C;céler;vt;;gla, wlo nu. célérité    î    abladede,  yoyo. céleste    a  dziîoto.
C;célibat;m;;srômademade, trenono, tretsitsi.
C;célibataire;m;;tre, srômadela. celle    î  hgvi.
C;cellier;m;;nudzradofe. cellule    î  hgvi. celui,  celle   sia  ;  amesi. ceux,  celles  siawo.
C;cénacle;m;;nuduhg nyuie gâ ade. cendre    î    aîi,  dzoîi. réduire  en-    tg  dzo  nu  wgabi  kloloklolo. Cène    f    Fiênududu  mamlea,  îiênududu  kgkoe.
C;cens;m;;hehlême.
C;censeur;m;;ame (nu) dolakpg.
C;censure;f;;dodokpg, nkume kaka.
C;censurer;vt;;he nyâ de nu nu, îo nu ame nu. cent    a    alafa,  algfa.
C;centenaire;m;;îe alaîa deka hgla.
C;centre;m;;titina, dome, nu îe titina. cependant    cj    vga,  gake.
C;cerceau;m;;gabla, — abako (en bois.)
C;cercle;m;;tegblê, todede, îli kotoklo; — noli (dans Peau).
C;;;(territoire);anyigba (Lomenyigba). former  un-    de  to. tourner  en-    do  to  godui.
C;cercueil;m;;amekukudaka. céréales    îpl    bli  (molu,  li  etc.)
C;cérémonial;m;;konuwowggbalê. cérémonie    î    kgnuwgwo,  konyinyi.
C;cerf;m;;to, lu, fedekadzodeke.
C;;;volant m;agbalê wako.
C;cerise;f;;kutsetse dudu ade.
C;cerne;m;;vvâ, tegblêfe. cer  —  cha 7Q
C;cerner;vt;;ha nu, fo hlâ, kpe nu do, de to de nu, rilo  nu. certain    a    vavâ,  nyatefe.
C;certainement;adv;;kolokolo, vavâ, nyatefetoe.
C;certificat;m;;dasegbalê, dasedigbalê.
C;certifier;vt;;di dase, de asi agbalê me, ka de dzi,
C;certitude;f;;nunyanya kotë, kakadedzi.
C;cérumen;m;;tomemï.
C;cerveau;m;;ahohô, awivvli, tame. avoir  un  rhune  de-    wodi  fo  ame. cervelle   î   ahohô,  awi\vli. se  brûler  la-    îo  tu  amedokui.
C;cessation;f;;tsotso, nuwuwu. sans  cesse  atimadi. cesser    vi  -f  vt;  ke,  dzudzo,  vo;  de  asi  le  nu  nu.
C;;;de travailler;dzudzo dpwowo.
C;;;toute relation avec q.;de amedokui da tso ame nuti. la  pluie  cesse    tsi  ke. cession    î    asidede  le  nu  nu.
C;chacal;m;;amegâhi, gâna. chacun    p    amesiame,  desiade,
C;chagrin;m;;veve, nuhaha, konyifafa. conter  ses  -s    fa  konyi  na  ame. se  consumer  de-   ha  nu  de  nu  ta. causer  du-  à  q.    ve  dome  na  ame,  dia  ame  nu.
C;chagriner;vt;;du dzi na ame. se  chagriner    v    ha  nu  le  (ame)  nu  nu,  nu  ve dome  na  ame. chaîne    î  kosokoso.
C;;;de;montagnes togbeka. mettre  à  la-    de  ga. chaînette    î  kosokosovi.
C;chair;f;;la, nutilâ. avoir  la-  de  poule   dadi  do  to  de  ame  nu,  to  da- difu.
C;chaire;f;;zikpui, nufiakpo, mawunyagblofe.
C;;;apostolique;papa îe zikpui.
C;chaise;f;;ablêgo.
C;;;percée;afodzidedaka.
C;;;longue;kuviablêgo. 6* cha  —  cha chalan  (d)  m    wu,  batala.
C;chaland;m;;asiîlela.
C;chalet;m;;hovi nyuie. chaleur    î   dzohoho,  ndowuwu  ndokutsu,  ndo. bouton  de-  adikpe. être  en-  (animal)    lé  asi. chaloupe    î    batala,  vvu. chambre    î    home,  hovi.
C;;;à coucher;î anyimlpîe, hodomee, anyimloho. faire  la-    dzra  home  do.
C;chameau;m;;kposo, kposo kpoevee.
C;champ;m;;agble.
C;;;visuel;kpota, nkudeîe.
C;;;de;bataille avvagbedzi. sur  le-    tê,  enumâke
C;champagne;m;;aha sesê ade.
C;champignon;m;;gumekutsa, nolihehi; vMo, anagba*
C;champion;m;;avvawola, dzidula le îeîe me. chance    î    dzogbe,  aklamâ,  dzidzedze  nyuie. bonne-    dzogbenyuie,  aklamâwo  îe  didi. mal-    dzogbevôe,  tavôe,  nunoameyome. chanceler    vi    mû,  vva,  avuwu,  da  kpo.
C;chancelier;m;;îianume, amegâ, agbonugla. chancir   vi   îu  dza,  dze  îuîu.
C;chancre;m;;agalâ.
C;chandelier;m;;akaditi, veleti. chandelle    î    vele,  akadi.
C;chanfrein;m;;so îe mrapame.
C;change;m;;lidodo, gagbagbâ, mudodo. donner  le-  à  q.    ble  ame,  bla  fufu  na  ame.
C;changement;m;;nudodo, lidodo, nutotro.
C;;;d'avis;tametotro.
C;changer;vt;;tro nu, do li nu.
C;;;des francs en sous;tso frâ dado li su.
C;;;en bien;tro dzime, do amedokui do.
C;;;en mal;gblê dokui de dzi.
C;;;de religion;do ha bubu me. faire-  d'avis  à  q.    tro  ame  fe  tame  le  nu  nuti.
C;;;ses dispositions envers q.;tro gbe na ame, kpasa  ame  do. cha  —  cha  81 se  changer    tro  nonome.
C;chanoine;m;;mawununola gâ si ho bùbumonu ade. chanson    î    ha,  hadzidzi. chansonnette    î  hadzidzivi.
C;chant;m;;ha, hadzidzi.
C;;;du;coq atokuku. entonner  un-    do  ha  da. composer  un-    kpa  ha. accompagner  un-   he  ha,  fo  asanku  de  ha  nu*
C;chantage;m;;amebabadu. chanter   dzi  ha;  fo  nu  (oiseau).
C;;;q.;dzi ha de ame nu, de ha ame. cesser  de-    tso  ha. le  coq.  chante   koklotsu  kuna  ato.
C;chanteur;m;;hadzila.
C;chantier;m;;dowofe, wudzefe. chantonner  vi-f-vt    dzi  ha  de  ve  me»
C;chantre;m;;hadzila (le mawuho me),
C;chanvre;m;;anazi.
C;chaos;m;;nutoto, nukaka, nyadri.
C;chapeau;m;;kuku. mettre  le-    do  kuku. enlever  le-    de  kuku.
C;;;à;haute forme atiaîoto.
C;chapelain;m;;mawununola, osoîo.
C;chapelet;m;;rosario. grains  de-  dzonukuwo. dire  le-    do  rosario  da. chapelle    î  Mawuhovi.
C;chapitre;m;;ta, akpa; — takpekpe. chaque    a  desiade,  sia  (ho  sia  ho.). à-  instant    edziedzi,  gesiagi.
C;char;m;;keke, tasiadam.
C;charbon;m;;aka. faire  du-    mê  aka,  to  aka.
C;charbonnier;m;;akamêla.
C;charcuterie;f;;halâdzraîe, halâ.
C;chardon;m;;nu, hudza, abosamgbe.
C;charge;f;;nutso, agba; — belele, dowona. porter  une-    tso  agba. cha  —  cha être  à-  q.    tsi  ako  na  ame,  tsi  ame  dzi. à  ma-    de  ako  nam.
C;chargement;m;;agbadodo.
C;charger;vt;;do agba de nu dzi, de agba nu me.
C;;;q. de chaines;de ga ame.
C;;;q. de coups;fo ame kpatakpata.
C;;;q. de faire qc.;de do asi na ame,
C;;;un fusil;sika tu, de du kple kpe tu me. se  charger  de   v    ho  de  ako,  lé  fo  de  nu  nuti.
C;chariot;m;;tasiadam, keke. charitable    a  domenyoto.
C;charité;f;;lolô, domenyonyô, amenuveve, amehavi- lolô. faire  la-    tso  nu  na  ame  dahewo.
C;charlatan;m;;akpaseto, kpodzidzewola, ameflula. charmant    a    nyui,  dzenu,  nyô.
C;charme;m;;dzo, afâ; — nyonyô, nudzedze. user  de-   sa  dzo,  ka  aîâ.
C;charmer;vt;;du dzo, lé adze; dzo dzi na ame, de  kunya  mo  na  ame. charnel    a    riutilâto,  nutilâdzroto.
C;charnière;f;;azâ, nubabla. charnu    a    dila,  bonyôbonyô.
C;charogne;f;;nukuku, lâkuku.
C;charpente;f;;hosutiwo.
C;charpenter;vt;;kpa ati.
C;charpentier;m;;atikpala, kapinta.
C;charretier;m;;kekekplola.
C;charrette;f;;keke.
C;charrier;vt;;lo nu kple keke, kplo nu kple keke.
C;charron;m;;kekewola.
C;charrue;f;;anyigbanlônu, yevukodzi.
C;chasse;f;;adegbe, ade, adedada. aller  à  la-    de  adegbe,  yi  adegbe,  da  ade. chien  de-  adevu. couteau  de-    yi,  krante.
C;chasser;vt;;de adegbe, da ade ; — nyâ ame, nyâ ame  dzo.
C;chasseur;m;;adela. chaste    a  dzadze.
C;chasteté;f;;dzadzenono, dzadzenyenye. cha  —  cha
C;chasuble;f;;missawu.
C;chat;m;;dadi, asê. le-  se  frotte  contre  q.    dadi  li  edokui  de  ame  nu. le-  fait  le  gros  dos   dadi  wo  glodzô,  (glebè)  dadi lugu. il  n'y  a  pas  un-    amadeke  meva  o. le-  se  hérisse    dadi  wo  kodzo. le-  est  mort,  les  souris  dansent  :    dadi  ku  eye afiwo  le  adzrolo  tsom. avoir  un-  dans  la  gorge    ame  fe  gbe  me  he.
C;châtaigne;f;;kutsetse dudua ade. châtain    a    hê,  dzê.
C;château;m;;mô, fiamô, ho nyuie.
C;châtier;vt;;he to na ame, fo ame.
C;châtiment;m;;tohehe, ameîofo.
C;chatouillement;m;;nininini, konukonui, nukokoe- dodo. chatouiller   do  konukonui  na  ame,  nini  ame,  —  nu fie  ame. châtrer    ta  ame,  ta  là.
C;;;une ruche;ta anyitsi, de anyitsi.
C;chatte;f;;dadino.
C;chaud;m;;dzodzo, dzohoho. chaud    a    dzodzui,  dzedzo. pleurer  à  -es  larmes    fa  avi  kakaka,  do  hehe. il  fait-    eho  dzo,  ndo  le  vvuwum. être  chaud  (animal)    yo  asi.
C;chaude-pisse;f;;adudo vee.
C;chaudière;f;;gazegâ.
C;chaudron;m;;gazevi.
C;chauffage;m;;dzododo.
C;chauffeur;m;;dzodola, lorikula, wukula.
C;chauffer;vt;;do dzo de nu me. se  chauffer    v    fu  (fu  dzo,  îu  ndo).
C;chaume;m;;be, bedze. couper  du-    wu  be.
C;chaumière;f;;beho.
C;chaussée;f;;mo tata, mo dodo,
C;chausse-pied;m;;afokpadonu.
C;chaussure;f;;afokpa. chauve    a    bebe,  kokoe  (ta). cha  —  ché être-    be,  kpa,  ame  fe  ta  be.
C;chaussette;f;;afowui.
C;chausser;vt;;do aîgkpa.
C;chausson;m;;afowui, afokpa. chauve-souris    î    drui,  aguto,  awue,  awowoe. chaux    î  akalo.
C;;;vive;akalo madamada. éteindre  la-   da  akalo. enduire  de-    si  akalo.
C;chavirement;m;;nyonyrô, gbototro. chavirer    vi    nyrô,  tro  gbo. le  bâteau  chavire    wu  la  nyrô.
C;chéchia;f;;kuku dzê.
C;chef;m;;ta, fia, amegâ, tato.
C;;;d'orchestre;atidala, kpekulawo îe amegâ.
C;chef-d'œuvre;m;;adanunuwowo.
C;chef-lieu;m;;du, fiadu.
C;chemin;m;;mo. faire  son-    dze  dzi  nyuie.
C;;;faisant;le mo dzi, mota.
C;;;battu;mo tata.
C;;;de la croix;atitsoga fe mo. se  frayer  un-    de  mo,  ta  mo. passer  par  un  autre-    to  mo  tuto. chemin  de  fer    m   gamo,  keteke,  anyigbawu. voyager  en-  :    do  wu  yi  afiade.
C;cheminée;f;;adzudzokplomo, adzoko, dzudzoti, dzo- yâme. cheminer    vi    zo  azoli.
C;chemise;f;;kamisa, awu tewui.
C;chenal;m;;tsimo.
C;chêne;m;;ati ade.
C;chenille;f;;nô.
C;chèque;m;;gagbalê. cher   a    ve,  hoasi,  honu;  —  loloto,  lolôa.
C;chercher;vt;;dzi nu, dzrô nu me. aller-     tso  nu  ve,  yi  tso  nu  ve. venir-  kplo  nu  ve.
C;chère;f;;nuvividudu. faire  bonne-    du  nume  vivi,  du  nu  nyuievo. chéri    a    lolôto,  lolôe,  lolôa. ché  —  che
C;chérir;vt;;lô ame fe nya gbo. chèreté    î    dorioli,  asihoho,  nuivegi.
C;chérubin;m;;dzifodolagâ, kerubim. chétif    a    nublanuito,  gbodzo,  belie,  le,  traie. chetiveté    î    gbodzogbodzo,  tralenono.
C;cheval;m;;so. fer  à-  sofokpa. sabot  du-  afokli. monter  à-    do  so. descendre  de-    di  le  so  dzi. aller  à-    do  so. queue  de-    sosi,  awudza.
C;chevalet;m;;îuîiamô; — agbati. mettre  q.  au-    fia  fu  ame  vevie.
C;chevalier;m;;sodola. chevaucher    vi    do  so. chevelu    tofu,  dzeke. chevelure    î    da,  datoto.
C;chevet;m;;tagbe, tade, tazionu, kodonu.
C;cheveu;m;;da. perdre  les  -x    de  da,  da  vo  le  ame  ta. se  peigner  les-    vu  da. couper  les-    ko  da,  fia  da,  lu  da,  lû  ta. friser  les-    fo  da,    bla  da  (femmes)  ;    tso  da (hommes). couper  les-  ras    îlo  ta. laisser  pousser  les-    do  da. se  prendre  aux-    wo  avù,  wo  dzrè. cheville   î   atikpo,  tsyo,  tso,  gameti,  atitso. enfoncer  une-    fo  ati  de  nu  me,  tu  atikpo.
C;;;du;pied afpkoe.
C;chèvre;f;;gbo, atokui.
C;chevreau;m;;atsuvi, gbôvi.
C;chevreuil;m;;zitsu.
C;chevron;m;;akpale, hosuti.
C;chevrotin;m;;atri, asisâ, gbôyi, gbôgbalê.
C;chevrotine;f;;kabiso, hagli. chevroter    vi    hlô  abe  gbô  ene.
C;chez;prép;;gbo, le nu gbo, le nu nu.
C;;;nous;le mia 'feme aller  -q.    yi  ame  gbo,  kpo  ame  da. chi  —  cho chic    a  nyuie.
C;chic;m;;nu nyuie, adanuwowo.
C;chicane;f;;nya, dzrè.
C;chicaner;vt;;ve dome na ame. chkhe    a    miamiâ,  nkuitsitg,  dgnuitg,  angkutg. être-    do  nuhi  enu,  si  nku,  ku  ano.
C;chien;m;;avu. lancer  le-  contre   kplo  avu  dé  ame»
C;;;de;chasse adèvu.
C;;;de;berger alêkplovu.
C;;;domestique;afenudzovu. le  chien  prend  la  queue  entre  les  jambes  :  avu tsoa  eïe  asike  doa  godui.
C;chiendent;m;;bè, adzaîu.
C;chiffon;m;;dovu, avokake.
C;chiffonner;vt;;gudu nu. être  chiffonné,  to.
C;chiffre;m;;hehlêdzesi. chiffrer   vi   bu  akonta,  de  akontadzesi  nu  nu.
C;chignon;m;;dagoe, daîoîo.
C;chique;f;;dzigâ, mamidosu, zizinzosu. chiquer    vi    du  atama.
C;chiromancie;f;;afâkaka.
C;chirurgien;m;;abiwola.
C;choc;m;;\vu\vu, nututu, wâwâ.
C;chocolat;m;;numevivinu, tsokoia.
C;chœur;m;;hadziha. enfant  de-  missasubovi. choir    vi    ge,  dze  anyi. choisi    a    tiatia,  tsiatsia.
C;choisir;vt;;tsia nu, tia nu.
C;choix;m;;nutsiatsia, nutiatia.
C;choléra;m;;dovô ade îomevi. chômer   vi    dzudzo  dgwowo,  du  nkekenyuie.
C;chope;f;;kgnkg.
C;chopine;f;;kgnkg. choquant    a    kpodenu  vôdi  nala.
C;choquer;vt;;kli, to, tu, fo nu.
C;;;les verres;kpe kgnkg.
C;;;q.;dia ame nu, da vo de ame nutL
C;;;choral;m hadziha, hadzidzi. cho  —  cir chose   î    nu,  nya.
C;chou;m;;amâgba ade. chouette   î   faviewuto,  wuïwuï,  adzehe,  hedoameku.
C;chou-palmiste;m;;aemâ, dedo.
C;choyer;vt;;do vivi de ame nu, wo vi na ame. chrême    î    ami  kokoe  :  krisma.
C;chrétien;m;;kristoto. chrétiénté    î    kristotowo  fe  ha.
C;christianisme;m;;kristotonyenye.
C;christianiser;vt;;wo ame wôazu kristoto. Christ    np  Kristo.
C;chronique;f;;nutinyagbalê, nyadzogbalê.
C;chroniqueur;m;;riutinya gbalênlôla.
C;chuchoter;vt;;do dalï, îi nu gblo, îo nu de gbe me.
C;chuchotement;m;;dalïdodo, tomenu. chute    î    anyidzedze,  gege,  dudu,  mumû  de  anyi.
C;;;d'eau;tsitsetse, kpegbânu. chut  !    int   zi  kpi,  do  to  !
C;ci;adv;;aîi, îifi la.
C;ciboire;m;;kopo kokoe.
C;cicatrice;f;;abitefe, abidzesi; — blinui.
C;cidre;m;;aha.
C;ciel;m;;cieux (pl) dzifo. gagner  le-    yi  dzifo,  kpo  hoho. le-  se  moutonne  dziîo  tso.
C;cierge;m;;vele. cigale    î    abo,  boe,  bo,  krilili,  tododoe.
C;cigare;m;;siga, atamati, tsaloto.
C;cigogne;f;;anogi (hevi).
C;ci-inclus;adv;;le nu me, le nu huti. ciller    vi    îo  adaba,  da  adaba.
C;cime;f;;totame, kokofe, nutame, dagbo»
C;ciment;m;;simiti, hotuno.
C;cimetière;m;;amedife, amekukubo.
C;cingler;vt;;îo nkume na ame cinq    a  atô. de-  sortes    atô  fomevi. cinquante    a  blaatô. cinquième   a  atôlia.
C;cirage;m;;aîokpatutumi.
C;circoncire;vt;;kpa; — tso awa na ame. cir  —  civ
C;circoncission;f;;awatsotso.
C;circoncis;m;;ametsoawa.
C;circonférence;f;;nu nogo, lolome, nutomo me, ko- goe.
C;circonscrire;vt;;do liîo na nu; — gblo nya le nya me. circonspect  a   (être-)  kpo  nyuie,  lé  be.
C;circonspection;f;;belele, nudododo, wowo dododo.
C;circonstance;f;;nya fe nutinu, noîe.
C;circonvenir;vt;;ble, îlu ame. circonvention    î    beble,  fuflu. circonvolution    î    momlo,  totro.
C;circuit;m;;hlâfofo, kogo.
C;circulaire;m;;agbalê si wotsoa tsana amewo dzL circulaire    a  nogô. circulation    î    tsatsa,  totro,  azolizozo. circuler    vi    tsa,  tsa  ame  dzi,  to  ame  dome.
C;circumnaviguer;vt;;zo kple wu îo hlâ nu. cire    î    anyine,  anyirio.
C;;;d'oreille;tomemï.
C;cirer;vt;;si ario na nu, tutu nu.
C;;;les souliers;tutu afokpa. cisailles    fpl    sakse  gâ,  kampe.
